district,year,month,population,rainfall,groundwater,temperature,water_usage,storage_capacity,urbanization_rate,region_type,water_source,rainfall_category,season,wsi,stress_level,water_stress_ratio,population_density,water_availability,high_risk_flag
Hyderabad,2017,1,8615335,1016,30.0,29,455,56,69.6,Urban,Mixed,High,Winter,0.3528,Medium,0.434574976122254,8615.335,621.6,0
Hyderabad,2017,1,8615335,1020,37.0,26,421,40,70.6,Rural,Groundwater,High,Winter,0.3414,Medium,0.3979206049149338,8615.335,626.8,0
Hyderabad,2017,1,8615335,1003,32.0,31,382,56,70.6,Rural,Surface Water,High,Winter,0.3432,Medium,0.3687258687258687,8615.335,614.5999999999999,0
Hyderabad,2017,2,8615335,942,37.0,28,368,40,71.6,Semi-Urban,Mixed,High,Winter,0.3475,Medium,0.3755102040816326,8615.335,579.9999999999999,0
Hyderabad,2017,2,8615335,1009,35.0,29,463,57,71.6,Rural,Surface Water,High,Winter,0.352,Medium,0.4430622009569378,8615.335,619.4,0
Hyderabad,2017,2,8615335,985,44.0,29,479,47,70.6,Semi-Urban,Surface Water,High,Winter,0.3538,Medium,0.4650485436893204,8615.335,608.6,0
Hyderabad,2017,2,8615335,954,45.0,27,460,41,69.6,Rural,Mixed,High,Winter,0.3516,Medium,0.46,8615.335,590.4,0
Hyderabad,2017,2,8615335,983,31.0,32,443,47,66.6,Semi-Urban,Groundwater,High,Winter,0.3619,Medium,0.4364532019704433,8615.335,602.1999999999999,0
Hyderabad,2017,2,8615335,1020,37.0,32,422,54,70.6,Rural,Mixed,High,Winter,0.3466,Medium,0.3988657844990548,8615.335,626.8,0
Hyderabad,2017,2,8615335,1014,30.0,29,358,41,68.6,Urban,Mixed,High,Winter,0.3402,Medium,0.3425837320574162,8615.335,620.4,0
Hyderabad,2017,3,8615335,1006,37.0,31,494,43,69.6,Urban,Mixed,High,Summer,0.3656,Medium,0.4731800766283525,8615.335,618.4,0
Hyderabad,2017,3,8615335,987,34.0,31,405,55,67.6,Rural,Mixed,High,Summer,0.3457,Medium,0.3962818003913894,8615.335,605.8,0
Hyderabad,2017,3,8615335,977,36.0,26,501,58,70.6,Rural,Surface Water,High,Summer,0.3559,Medium,0.4940828402366864,8615.335,600.5999999999999,0
Hyderabad,2017,3,8615335,951,42.0,29,432,41,66.6,Rural,Groundwater,High,Summer,0.3505,Medium,0.4346076458752515,8615.335,587.4,0
Hyderabad,2017,3,8615335,1012,33.0,28,480,42,72.6,Urban,Surface Water,High,Summer,0.3634,Medium,0.4588910133843212,8615.335,620.4,0
Hyderabad,2017,3,8615335,928,34.0,30,487,41,70.6,Rural,Surface Water,High,Summer,0.3789,Medium,0.505711318795431,8615.335,570.4,0
Hyderabad,2017,3,8615335,964,30.0,27,508,53,72.6,Urban,Surface Water,High,Summer,0.3717,Medium,0.5105527638190954,8615.335,590.4,0
Hyderabad,2017,4,8615335,919,37.0,27,375,46,66.6,Rural,Mixed,High,Summer,0.3424,Medium,0.3918495297805642,8615.335,566.1999999999999,0
Hyderabad,2017,4,8615335,922,39.0,27,379,52,67.6,Rural,Groundwater,High,Summer,0.3387,Medium,0.3939708939708939,8615.335,568.8,0
Hyderabad,2017,4,8615335,1008,35.0,27,478,49,69.6,Rural,Surface Water,High,Summer,0.3531,Medium,0.4578544061302682,8615.335,618.8,0
Hyderabad,2017,4,8615335,975,31.0,26,503,45,67.6,Urban,Surface Water,High,Summer,0.3651,Medium,0.4995034756703078,8615.335,597.4,0
Hyderabad,2017,4,8615335,999,38.0,32,484,47,67.6,Semi-Urban,Mixed,High,Summer,0.3617,Medium,0.4662813102119461,8615.335,614.6,0
Hyderabad,2017,4,8615335,961,36.0,27,495,53,67.6,Rural,Groundwater,High,Summer,0.3586,Medium,0.4959919839679358,8615.335,591.0,0
Hyderabad,2017,4,8615335,1015,32.0,30,386,58,67.6,Urban,Mixed,High,Summer,0.3362,Medium,0.3683206106870229,8615.335,621.8,0
Hyderabad,2017,5,8615335,946,40.0,28,463,46,68.6,Rural,Mixed,High,Summer,0.3569,Medium,0.4690982776089159,8615.335,583.6,0
Hyderabad,2017,5,8615335,1005,44.0,31,500,44,66.6,Urban,Surface Water,High,Summer,0.3565,Medium,0.4761904761904761,8615.335,620.6,0
Hyderabad,2017,5,8615335,952,32.0,28,431,52,68.6,Urban,Surface Water,High,Summer,0.3546,Medium,0.4375634517766497,8615.335,583.9999999999999,0
Hyderabad,2017,5,8615335,995,31.0,30,423,48,66.6,Semi-Urban,Mixed,High,Summer,0.3516,Medium,0.4118792599805258,8615.335,609.4,0
Hyderabad,2017,5,8615335,958,40.0,27,375,46,68.6,Rural,Groundwater,High,Summer,0.3355,Medium,0.3753753753753753,8615.335,590.8,0
Hyderabad,2017,5,8615335,943,32.0,31,452,41,69.6,Rural,Groundwater,High,Summer,0.3727,Medium,0.4631147540983606,8615.335,578.5999999999999,0
Hyderabad,2017,5,8615335,959,40.0,28,399,56,67.6,Urban,Mixed,High,Summer,0.3362,Medium,0.399,8615.335,591.4,0
Hyderabad,2017,6,8615335,1148,30.0,32,362,55,68.6,Rural,Mixed,High,Monsoon,0.3199,Medium,0.3070398642917727,8615.335,700.8,0
Hyderabad,2017,6,8615335,1065,30.0,32,468,55,71.6,Semi-Urban,Surface Water,High,Monsoon,0.3566,Medium,0.4270072992700729,8615.335,651.0,0
Hyderabad,2017,6,8615335,1133,31.0,26,362,54,68.6,Rural,Groundwater,High,Monsoon,0.3097,Medium,0.3107296137339055,8615.335,692.1999999999999,0
Hyderabad,2017,6,8615335,1088,44.0,27,366,46,66.6,Urban,Groundwater,High,Monsoon,0.3082,Medium,0.323036187113857,8615.335,670.4,0
Hyderabad,2017,6,8615335,1085,34.0,31,485,53,72.6,Urban,Groundwater,High,Monsoon,0.353,Medium,0.4330357142857143,8615.335,664.6,0
Hyderabad,2017,6,8615335,1052,32.0,27,409,57,72.6,Urban,Groundwater,High,Monsoon,0.3347,Medium,0.3769585253456221,8615.335,643.9999999999999,0
Hyderabad,2017,6,8615335,1169,32.0,27,453,56,71.6,Rural,Groundwater,High,Monsoon,0.3255,Medium,0.3768718801996672,8615.335,714.1999999999999,0
Hyderabad,2017,7,8615335,1091,32.0,29,395,41,68.6,Urban,Mixed,High,Monsoon,0.3341,Medium,0.351423487544484,8615.335,667.4,0
Hyderabad,2017,7,8615335,1116,37.0,27,458,46,72.6,Urban,Groundwater,High,Monsoon,0.3354,Medium,0.3968804159445407,8615.335,684.4,0
Hyderabad,2017,7,8615335,1065,42.0,27,366,52,67.6,Rural,Mixed,High,Monsoon,0.3117,Medium,0.3303249097472924,8615.335,655.8,0
Hyderabad,2017,7,8615335,1157,32.0,27,384,52,70.6,Rural,Mixed,High,Monsoon,0.3145,Medium,0.3226890756302521,8615.335,706.9999999999999,0
Hyderabad,2017,7,8615335,1086,45.0,28,473,46,71.6,Urban,Mixed,High,Monsoon,0.3359,Medium,0.4178445229681979,8615.335,669.6,0
Hyderabad,2017,7,8615335,1127,30.0,30,412,51,66.6,Urban,Groundwater,High,Monsoon,0.3291,Medium,0.3557858376511226,8615.335,688.1999999999999,0
Hyderabad,2017,7,8615335,1108,41.0,32,471,49,71.6,Urban,Mixed,High,Monsoon,0.3427,Medium,0.4095652173913043,8615.335,681.1999999999999,0
Hyderabad,2017,8,8615335,1066,30.0,31,353,52,71.6,Urban,Groundwater,High,Monsoon,0.3329,Medium,0.3217866909753874,8615.335,651.6,0
Hyderabad,2017,8,8615335,1134,31.0,31,387,55,66.6,Semi-Urban,Surface Water,High,Monsoon,0.322,Medium,0.3319039451114923,8615.335,692.8,0
Hyderabad,2017,8,8615335,1168,38.0,32,399,43,69.6,Semi-Urban,Groundwater,High,Monsoon,0.3233,Medium,0.3305716652858326,8615.335,716.0,0
Hyderabad,2017,8,8615335,1132,42.0,30,474,45,72.6,Urban,Mixed,High,Monsoon,0.3377,Medium,0.4034042553191489,8615.335,695.9999999999999,0
Hyderabad,2017,8,8615335,1155,43.0,28,412,52,67.6,Rural,Mixed,High,Monsoon,0.3084,Medium,0.3436196830692243,8615.335,710.2,0
Hyderabad,2017,8,8615335,1132,33.0,29,409,47,69.6,Rural,Surface Water,High,Monsoon,0.3277,Medium,0.3507718696397942,8615.335,692.4,0
Hyderabad,2017,8,8615335,1192,35.0,30,460,49,68.6,Semi-Urban,Surface Water,High,Monsoon,0.3269,Medium,0.3745928338762215,8615.335,729.1999999999999,0
Hyderabad,2017,9,8615335,1191,39.0,26,353,45,70.6,Semi-Urban,Groundwater,High,Monsoon,0.2977,Low,0.2867587327376117,8615.335,730.2,0
Hyderabad,2017,9,8615335,1095,44.0,32,359,42,69.6,Semi-Urban,Groundwater,High,Monsoon,0.3208,Medium,0.3149122807017543,8615.335,674.6,0
Hyderabad,2017,9,8615335,1132,31.0,27,412,56,68.6,Rural,Groundwater,High,Monsoon,0.3208,Medium,0.3539518900343643,8615.335,691.5999999999999,0
Hyderabad,2017,9,8615335,1081,37.0,30,439,48,69.6,Semi-Urban,Surface Water,High,Monsoon,0.3389,Medium,0.3923145665773012,8615.335,663.4,0
Hyderabad,2017,9,8615335,1061,38.0,28,473,48,68.6,Rural,Groundwater,High,Monsoon,0.3427,Medium,0.43,8615.335,651.8000000000001,0
Hyderabad,2017,9,8615335,1137,39.0,26,390,44,68.6,Rural,Surface Water,High,Monsoon,0.3117,Medium,0.3313508920985556,8615.335,697.8,0
Hyderabad,2017,9,8615335,1174,35.0,28,483,55,67.6,Semi-Urban,Surface Water,High,Monsoon,0.3262,Medium,0.3991735537190082,8615.335,718.4,0
Hyderabad,2017,10,8615335,1064,34.0,29,378,44,70.6,Urban,Mixed,High,Winter,0.3332,Medium,0.3439490445859872,8615.335,652.0,0
Hyderabad,2017,10,8615335,1033,42.0,31,443,58,67.6,Urban,Surface Water,High,Winter,0.3369,Medium,0.4117100371747212,8615.335,636.5999999999999,0
Hyderabad,2017,10,8615335,1035,37.0,27,390,52,70.6,Rural,Surface Water,High,Winter,0.329,Medium,0.3634669151910531,8615.335,635.8,0
Hyderabad,2017,10,8615335,1015,37.0,28,430,47,69.6,Rural,Surface Water,High,Winter,0.3435,Medium,0.4083570750237417,8615.335,623.8,0
Hyderabad,2017,10,8615335,1068,40.0,26,363,50,70.6,Semi-Urban,Groundwater,High,Winter,0.3146,Medium,0.327321911632101,8615.335,656.8,0
Hyderabad,2017,10,8615335,1054,39.0,29,505,45,69.6,Urban,Surface Water,High,Winter,0.3536,Medium,0.4616087751371115,8615.335,648.0,0
Hyderabad,2017,10,8615335,988,40.0,30,408,58,72.6,Semi-Urban,Surface Water,High,Winter,0.3416,Medium,0.3965014577259475,8615.335,608.8,0
Hyderabad,2017,11,8615335,1041,39.0,28,508,46,72.6,Urban,Surface Water,High,Winter,0.3567,Medium,0.4699352451433857,8615.335,640.2,0
Hyderabad,2017,11,8615335,996,43.0,30,362,46,67.6,Rural,Mixed,High,Winter,0.3292,Medium,0.348076923076923,8615.335,614.8000000000001,0
Hyderabad,2017,11,8615335,1021,43.0,28,463,48,66.6,Semi-Urban,Groundwater,High,Winter,0.3397,Medium,0.4347417840375587,8615.335,629.8000000000001,0
Hyderabad,2017,11,8615335,1076,45.0,30,420,58,71.6,Rural,Groundwater,High,Winter,0.3248,Medium,0.374331550802139,8615.335,663.6,0
Hyderabad,2017,11,8615335,1057,38.0,27,413,54,71.6,Semi-Urban,Surface Water,High,Winter,0.3293,Medium,0.3768248175182482,8615.335,649.4,0
Hyderabad,2017,11,8615335,1035,33.0,29,446,43,67.6,Semi-Urban,Groundwater,High,Winter,0.3497,Medium,0.4172123479887745,8615.335,634.2,0
Hyderabad,2017,11,8615335,1044,30.0,29,500,56,67.6,Rural,Groundwater,High,Winter,0.3556,Medium,0.4651162790697674,8615.335,638.4,0
Hyderabad,2017,12,8615335,983,39.0,28,400,53,72.6,Rural,Mixed,High,Winter,0.3403,Medium,0.3910068426197458,8615.335,605.4,0
Hyderabad,2017,12,8615335,1001,33.0,28,475,51,72.6,Semi-Urban,Mixed,High,Winter,0.3596,Medium,0.4589371980676328,8615.335,613.8000000000001,0
Hyderabad,2017,12,8615335,936,30.0,31,461,54,68.6,Urban,Groundwater,High,Winter,0.37,Medium,0.4767321613236815,8615.335,573.6,0
Hyderabad,2017,12,8615335,1029,36.0,27,379,43,66.6,Semi-Urban,Mixed,High,Winter,0.3292,Medium,0.3555347091932457,8615.335,631.8,0
Hyderabad,2017,12,8615335,948,44.0,32,379,50,69.6,Rural,Groundwater,High,Winter,0.3428,Medium,0.3816717019133938,8615.335,586.4,0
Hyderabad,2017,12,8615335,930,44.0,31,434,50,68.6,Rural,Surface Water,High,Winter,0.3535,Medium,0.4451282051282051,8615.335,575.6,0
Hyderabad,2017,12,8615335,1019,41.0,30,371,54,70.6,Semi-Urban,Groundwater,High,Winter,0.3286,Medium,0.3496701225259189,8615.335,627.8,0
Hyderabad,2018,1,8716296,961,31.5,26,486,40,68.4,Rural,Mixed,High,Winter,0.3706,Medium,0.4891796678409663,8716.296,589.2,0
Hyderabad,2018,1,8716296,949,30.5,30,419,56,67.4,Semi-Urban,Mixed,High,Winter,0.359,Medium,0.4273329933707292,8716.296,581.6,0
Hyderabad,2018,1,8716296,932,30.5,32,382,47,70.4,Semi-Urban,Mixed,High,Winter,0.3657,Medium,0.3964711987545407,8716.296,571.4,0
Hyderabad,2018,1,8716296,959,41.5,30,363,54,69.4,Rural,Surface Water,High,Winter,0.3383,Medium,0.3624563155267099,8716.296,592.0,0
Hyderabad,2018,1,8716296,992,32.5,32,486,51,71.4,Semi-Urban,Groundwater,High,Winter,0.3745,Medium,0.4739151633349585,8716.296,608.1999999999999,0
Hyderabad,2018,1,8716296,980,38.5,28,503,53,73.4,Rural,Surface Water,High,Winter,0.3667,Medium,0.493379107405591,8716.296,603.4,0
Hyderabad,2018,1,8716296,999,35.5,26,481,51,70.4,Semi-Urban,Groundwater,High,Winter,0.3564,Medium,0.4645098985997102,8716.296,613.6,0
Hyderabad,2018,2,8716296,943,44.5,26,418,41,69.4,Urban,Mixed,High,Winter,0.3472,Medium,0.4228629236216489,8716.296,583.5999999999999,0
Hyderabad,2018,2,8716296,1037,29.5,30,373,57,72.4,Semi-Urban,Mixed,High,Winter,0.3421,Medium,0.3494145199063231,8716.296,633.9999999999999,0
Hyderabad,2018,2,8716296,966,39.5,30,388,45,67.4,Rural,Groundwater,High,Winter,0.3468,Medium,0.3854942871336314,8716.296,595.4,0
Hyderabad,2018,2,8716296,915,34.5,28,443,48,67.4,Urban,Groundwater,High,Winter,0.3649,Medium,0.466070489216202,8716.296,562.8,0
Hyderabad,2018,2,8716296,1018,44.5,32,435,59,67.4,Rural,Groundwater,High,Winter,0.3404,Medium,0.4090267983074753,8716.296,628.5999999999999,0
Hyderabad,2018,2,8716296,1010,44.5,27,452,41,67.4,Urban,Groundwater,High,Winter,0.344,Medium,0.4282330648981525,8716.296,623.8,0
Hyderabad,2018,2,8716296,1006,42.5,26,432,59,68.4,Semi-Urban,Mixed,High,Winter,0.3326,Medium,0.4116245831348261,8716.296,620.6,0
Hyderabad,2018,3,8716296,984,34.5,32,445,53,68.4,Urban,Groundwater,High,Summer,0.3615,Medium,0.4364884747425208,8716.296,604.1999999999999,0
Hyderabad,2018,3,8716296,955,29.5,28,416,42,69.4,Rural,Groundwater,High,Summer,0.3635,Medium,0.4221207508878741,8716.296,584.8,0
Hyderabad,2018,3,8716296,911,34.5,26,458,48,68.4,Semi-Urban,Mixed,High,Summer,0.3655,Medium,0.4838880084521922,8716.296,560.4,0
Hyderabad,2018,3,8716296,980,36.5,27,447,59,72.4,Urban,Mixed,High,Summer,0.3515,Medium,0.4393120393120393,8716.296,602.6,0
Hyderabad,2018,3,8716296,978,32.5,29,489,42,73.4,Urban,Mixed,High,Summer,0.3777,Medium,0.4834404349975284,8716.296,599.8,0
Hyderabad,2018,3,8716296,997,38.5,31,367,51,71.4,Semi-Urban,Mixed,High,Summer,0.3419,Medium,0.3540762180414857,8716.296,613.5999999999999,0
Hyderabad,2018,3,8716296,966,31.5,27,502,53,70.4,Rural,Groundwater,High,Summer,0.3706,Medium,0.5027541311967952,8716.296,592.2,0
Hyderabad,2018,4,8716296,949,41.5,32,408,58,70.4,Semi-Urban,Surface Water,High,Summer,0.3518,Medium,0.4114977307110439,8716.296,586.0,0
Hyderabad,2018,4,8716296,984,31.5,31,392,48,69.4,Semi-Urban,Mixed,High,Summer,0.3554,Medium,0.3856369896704378,8716.296,603.0,0
Hyderabad,2018,4,8716296,927,38.5,28,390,54,67.4,Rural,Groundwater,High,Summer,0.3455,Medium,0.4035178479048111,8716.296,571.5999999999999,0
Hyderabad,2018,4,8716296,979,29.5,31,514,59,71.4,Urban,Surface Water,High,Summer,0.379,Medium,0.509162951956414,8716.296,599.1999999999999,0
Hyderabad,2018,4,8716296,920,40.5,27,451,48,70.4,Urban,Groundwater,High,Summer,0.3608,Medium,0.469058762350494,8716.296,568.2,0
Hyderabad,2018,4,8716296,1041,30.5,29,361,46,68.4,Semi-Urban,Surface Water,High,Summer,0.3376,Medium,0.3365967365967366,8716.296,636.8000000000001,0
Hyderabad,2018,4,8716296,966,31.5,30,373,47,71.4,Rural,Mixed,High,Summer,0.3548,Medium,0.3735603405107661,8716.296,592.2,0
Hyderabad,2018,5,8716296,937,36.5,29,442,49,70.4,Urban,Groundwater,High,Summer,0.3639,Medium,0.4535659312467932,8716.296,576.8,0
Hyderabad,2018,5,8716296,988,30.5,32,392,44,72.4,Urban,Mixed,High,Summer,0.3628,Medium,0.3845022069641981,8716.296,605.0,0
Hyderabad,2018,5,8716296,999,34.5,29,480,54,72.4,Semi-Urban,Groundwater,High,Summer,0.3637,Medium,0.4639922667955534,8716.296,613.1999999999999,0
Hyderabad,2018,5,8716296,968,29.5,28,444,41,69.4,Semi-Urban,Surface Water,High,Summer,0.3677,Medium,0.4446670005007511,8716.296,592.5999999999999,0
Hyderabad,2018,5,8716296,966,36.5,29,400,54,73.4,Urban,Mixed,High,Summer,0.3517,Medium,0.3986048829098156,8716.296,594.2,0
Hyderabad,2018,5,8716296,917,31.5,31,369,55,68.4,Rural,Mixed,High,Summer,0.3563,Medium,0.3886255924170616,8716.296,562.8,0
Hyderabad,2018,5,8716296,982,42.5,26,356,44,70.4,Rural,Surface Water,High,Summer,0.3305,Medium,0.3471477328132618,8716.296,606.1999999999999,0
Hyderabad,2018,6,8716296,1087,40.5,26,412,59,70.4,Semi-Urban,Surface Water,High,Monsoon,0.3204,Medium,0.3650863978732831,8716.296,668.4,0
Hyderabad,2018,6,8716296,1120,33.5,29,404,56,70.4,Rural,Groundwater,High,Monsoon,0.3284,Medium,0.3499350368124729,8716.296,685.4,0
Hyderabad,2018,6,8716296,1120,43.5,32,489,51,69.4,Rural,Surface Water,High,Monsoon,0.3429,Medium,0.4199227136109918,8716.296,689.4,0
Hyderabad,2018,6,8716296,1117,30.5,31,485,48,73.4,Semi-Urban,Surface Water,High,Monsoon,0.359,Medium,0.4222899434044406,8716.296,682.4,0
Hyderabad,2018,6,8716296,1093,38.5,30,356,42,72.4,Urban,Groundwater,High,Monsoon,0.3288,Medium,0.3143487858719647,8716.296,671.1999999999999,0
Hyderabad,2018,6,8716296,1164,29.5,26,367,49,70.4,Urban,Mixed,High,Monsoon,0.3159,Medium,0.3072415236500628,8716.296,710.1999999999999,0
Hyderabad,2018,6,8716296,1132,42.5,27,405,46,73.4,Semi-Urban,Groundwater,High,Monsoon,0.3218,Medium,0.3445342407486176,8716.296,696.1999999999999,0
Hyderabad,2018,7,8716296,1135,30.5,32,393,59,73.4,Rural,Mixed,High,Monsoon,0.3344,Medium,0.3369052721817402,8716.296,693.2,0
Hyderabad,2018,7,8716296,1133,44.5,27,479,47,68.4,Semi-Urban,Surface Water,High,Monsoon,0.3289,Medium,0.4064488756894357,8716.296,697.5999999999999,0
Hyderabad,2018,7,8716296,1122,35.5,30,451,45,71.4,Urban,Groundwater,High,Monsoon,0.344,Medium,0.3892965041001295,8716.296,687.4,0
Hyderabad,2018,7,8716296,1169,30.5,26,410,50,68.4,Semi-Urban,Groundwater,High,Monsoon,0.3202,Medium,0.34152436484798,8716.296,713.6,0
Hyderabad,2018,7,8716296,1083,38.5,32,468,51,69.4,Semi-Urban,Groundwater,High,Monsoon,0.3492,Medium,0.4169265033407572,8716.296,665.1999999999999,0
Hyderabad,2018,7,8716296,1154,32.5,26,356,58,73.4,Urban,Surface Water,High,Monsoon,0.3107,Medium,0.2997894736842105,8716.296,705.4,0
Hyderabad,2018,7,8716296,1130,33.5,30,460,41,68.4,Semi-Urban,Surface Water,High,Monsoon,0.3456,Medium,0.395019321597252,8716.296,691.4,0
Hyderabad,2018,8,8716296,1170,43.5,26,444,55,71.4,Semi-Urban,Surface Water,High,Monsoon,0.3144,Medium,0.3655825442568958,8716.296,719.4,0
Hyderabad,2018,8,8716296,1186,43.5,26,423,41,71.4,Urban,Surface Water,High,Monsoon,0.3148,Medium,0.3437626980902072,8716.296,729.0,0
Hyderabad,2018,8,8716296,1059,34.5,27,437,52,67.4,Rural,Groundwater,High,Monsoon,0.3381,Medium,0.3992690726359068,8716.296,649.1999999999999,0
Hyderabad,2018,8,8716296,1134,29.5,31,409,46,67.4,Semi-Urban,Mixed,High,Monsoon,0.3373,Medium,0.3512237011592958,8716.296,692.1999999999999,0
Hyderabad,2018,8,8716296,1136,29.5,29,498,58,70.4,Rural,Mixed,High,Monsoon,0.3478,Medium,0.4269181311615945,8716.296,693.4,0
Hyderabad,2018,8,8716296,1162,29.5,26,390,51,72.4,Rural,Mixed,High,Monsoon,0.3218,Medium,0.3270440251572327,8716.296,708.9999999999999,0
Hyderabad,2018,8,8716296,1137,31.5,31,429,41,72.4,Rural,Groundwater,High,Monsoon,0.3463,Medium,0.3668234288157332,8716.296,694.8,0
Hyderabad,2018,9,8716296,1048,33.5,27,427,55,68.4,Rural,Mixed,High,Monsoon,0.3383,Medium,0.3944572748267898,8716.296,642.1999999999999,0
Hyderabad,2018,9,8716296,1134,33.5,30,509,51,71.4,Semi-Urban,Surface Water,High,Monsoon,0.3528,Medium,0.4356011981172443,8716.296,693.8,0
Hyderabad,2018,9,8716296,1182,33.5,32,399,43,73.4,Urban,Groundwater,High,Monsoon,0.3336,Medium,0.3279901356350185,8716.296,722.5999999999999,0
Hyderabad,2018,9,8716296,1127,35.5,31,401,57,70.4,Semi-Urban,Mixed,High,Monsoon,0.3282,Medium,0.344649763644177,8716.296,690.4,0
Hyderabad,2018,9,8716296,1100,35.5,28,435,54,71.4,Rural,Groundwater,High,Monsoon,0.3356,Medium,0.3827540695116586,8716.296,674.2,0
Hyderabad,2018,9,8716296,1076,32.5,28,406,54,70.4,Rural,Mixed,High,Monsoon,0.3354,Medium,0.3659305993690852,8716.296,658.6,0
Hyderabad,2018,9,8716296,1070,34.5,28,389,53,71.4,Semi-Urban,Groundwater,High,Monsoon,0.3324,Medium,0.3518769787426504,8716.296,655.8,0
Hyderabad,2018,10,8716296,1032,42.5,28,512,54,70.4,Rural,Surface Water,High,Winter,0.3532,Medium,0.4760576476057647,8716.296,636.1999999999999,0
Hyderabad,2018,10,8716296,1019,44.5,27,513,57,68.4,Rural,Mixed,High,Winter,0.3478,Medium,0.4819163926726162,8716.296,629.1999999999999,0
Hyderabad,2018,10,8716296,993,38.5,26,449,50,73.4,Semi-Urban,Groundwater,High,Winter,0.3514,Medium,0.4348668280871671,8716.296,611.1999999999999,0
Hyderabad,2018,10,8716296,1081,35.5,30,514,46,73.4,Semi-Urban,Surface Water,High,Winter,0.3642,Medium,0.4599552572706935,8716.296,662.8000000000001,0
Hyderabad,2018,10,8716296,1080,34.5,32,409,40,70.4,Urban,Surface Water,High,Winter,0.3484,Medium,0.36665172568355,8716.296,661.8,0
Hyderabad,2018,10,8716296,1011,34.5,30,492,48,73.4,Rural,Surface Water,High,Winter,0.3703,Medium,0.4701385570950788,8716.296,620.4,0
Hyderabad,2018,10,8716296,1028,36.5,26,509,44,70.4,Rural,Groundwater,High,Winter,0.3602,Medium,0.4777099953073674,8716.296,631.4,0
Hyderabad,2018,11,8716296,1019,32.5,29,444,57,69.4,Semi-Urban,Groundwater,High,Winter,0.351,Medium,0.4218527315914489,8716.296,624.4,0
Hyderabad,2018,11,8716296,1086,29.5,32,424,54,67.4,Semi-Urban,Surface Water,High,Winter,0.3455,Medium,0.3797581728616211,8716.296,663.4,0
Hyderabad,2018,11,8716296,1044,35.5,30,505,55,71.4,Rural,Groundwater,High,Winter,0.3615,Medium,0.4673762147154095,8716.296,640.6,0
Hyderabad,2018,11,8716296,1026,40.5,32,515,50,68.4,Semi-Urban,Surface Water,High,Winter,0.3647,Medium,0.4824355971896955,8716.296,631.8000000000001,0
Hyderabad,2018,11,8716296,1063,41.5,30,508,41,69.4,Semi-Urban,Mixed,High,Winter,0.3582,Medium,0.459520578923564,8716.296,654.4,0
Hyderabad,2018,11,8716296,1001,31.5,27,473,46,67.4,Semi-Urban,Surface Water,High,Winter,0.36,Medium,0.4576681180454765,8716.296,613.2,0
Hyderabad,2018,11,8716296,1011,40.5,31,374,43,68.4,Rural,Groundwater,High,Winter,0.3402,Medium,0.3553444180522565,8716.296,622.8000000000001,0
Hyderabad,2018,12,8716296,970,35.5,30,391,47,71.4,Rural,Groundwater,High,Winter,0.3538,Medium,0.388474913065077,8716.296,596.2,0
Hyderabad,2018,12,8716296,935,37.5,26,478,45,67.4,Urban,Mixed,High,Winter,0.3634,Medium,0.4910118130457113,8716.296,576.0,0
Hyderabad,2018,12,8716296,977,29.5,29,485,44,70.4,Urban,Groundwater,High,Winter,0.376,Medium,0.4813895781637717,8716.296,597.9999999999999,0
Hyderabad,2018,12,8716296,955,33.5,31,405,42,72.4,Urban,Groundwater,High,Winter,0.3663,Medium,0.4092976250631632,8716.296,586.4,0
