Res_ID,District_ID,Date,Current_Capacity_TMC,Max_Capacity_TMC
733,22,2023-07-12,3.36,7.69
734,19,2023-08-14,10.85,20.09
735,19,2023-05-06,6.66,18.81
736,29,2023-01-07,11.03,31.29
737,8,2023-11-11,17.88,28.23
738,19,2023-06-30,15.35,24.12
739,13,2023-12-13,2.33,7.42
740,7,2023-02-11,16.63,32.33
741,29,2023-09-13,5.43,6.94
742,28,2023-08-04,2.49,5.24
743,28,2023-06-24,26.42,31.56
744,4,2023-06-26,2.93,10.76
745,12,2023-12-04,4.63,11.53
746,31,2023-11-28,1.18,6.46
747,27,2023-02-04,4.22,20.91
748,9,2023-01-14,1.53,14.0
749,11,2023-10-11,5.35,14.42
750,6,2023-12-25,9.52,21.67
751,21,2023-09-02,18.28,27.39
752,4,2023-07-28,17.28,24.15
753,5,2023-11-16,11.52,30.15
754,4,2023-03-21,3.57,20.36
755,9,2023-05-06,4.89,28.04
756,5,2023-12-12,6.39,15.18
757,8,2023-07-20,7.52,9.66
758,31,2023-11-17,7.58,18.1
759,29,2023-01-13,5.54,13.02
760,25,2023-11-19,8.97,14.41
761,31,2023-11-20,1.67,7.14
762,28,2023-04-15,6.01,16.02
763,22,2023-05-06,13.1,26.52
764,9,2023-03-19,14.81,26.43
765,13,2023-12-17,19.09,31.68
766,32,2023-03-05,1.17,27.94
767,23,2023-10-27,7.62,21.49
768,10,2023-02-06,3.86,27.24
769,9,2023-07-13,4.05,6.48
770,19,2023-11-28,8.76,15.93
771,33,2023-07-08,7.83,11.32
772,27,2023-04-23,3.04,10.19
773,32,2023-02-12,0.65,10.97
774,6,2023-05-27,2.71,9.65
775,10,2023-11-07,0.96,6.03
776,20,2023-04-09,9.45,20.55
777,2,2023-01-21,8.74,20.5
778,2,2023-05-06,7.02,19.45
779,30,2023-06-22,12.92,15.11
780,16,2023-10-19,9.38,20.01
781,10,2023-05-05,8.9,19.13
782,5,2023-04-17,2.95,18.63
783,10,2023-05-13,5.65,13.43
784,28,2023-06-26,23.13,27.75
785,33,2023-07-14,20.16,23.18
786,25,2023-11-10,17.44,29.43
787,14,2023-03-06,0.17,6.56
788,31,2023-10-02,14.15,20.73
789,17,2023-02-22,4.97,20.62
790,32,2023-12-04,6.12,12.12
791,13,2023-12-16,2.76,7.53
792,32,2023-07-31,24.33,27.37
793,22,2023-10-19,9.2,15.87
794,5,2023-06-24,26.01,31.09
795,14,2023-09-26,14.28,28.56
796,9,2023-01-22,10.92,25.1
797,7,2023-02-20,6.2,28.13
798,18,2023-12-08,16.16,24.01
799,2,2023-07-18,30.92,31.71
800,23,2023-03-25,1.1,13.91
801,28,2023-07-21,5.1,7.86
802,19,2023-04-05,16.15,30.67
803,28,2023-08-16,4.91,6.8
804,15,2023-07-08,21.56,24.65
805,5,2023-03-15,5.97,18.42
806,32,2023-04-04,1.74,10.19
807,18,2023-06-11,25.25,30.93
808,23,2023-04-23,3.16,20.06
809,16,2023-09-08,5.25,6.34
810,24,2023-12-11,7.42,18.98
811,26,2023-06-10,12.23,18.83
812,25,2023-11-11,5.37,17.55
813,31,2023-07-30,13.29,24.75
814,17,2023-09-28,10.02,11.76
815,29,2023-09-19,15.86,21.12
816,19,2023-10-29,13.7,31.84
817,28,2023-03-23,4.53,16.78
818,11,2023-05-23,6.37,14.23
819,19,2023-12-29,14.94,31.21
820,24,2023-03-03,5.24,16.68
821,2,2023-06-07,25.1,28.34
822,27,2023-11-17,6.5,13.42
823,9,2023-06-11,11.56,13.28
824,1,2023-07-31,1.83,6.17
825,9,2023-10-18,3.32,6.88
826,27,2023-06-17,9.07,11.97
827,25,2023-10-01,12.18,22.86
828,22,2023-02-26,4.57,22.79
829,10,2023-12-11,20.23,29.8
830,4,2023-08-04,7.06,11.22
831,9,2023-08-18,19.78,29.19
832,27,2023-12-31,11.83,30.92
833,32,2023-04-02,0.22,6.7
834,15,2023-06-13,4.99,7.37
835,2,2023-11-11,18.31,27.04
836,29,2023-10-27,12.21,15.57
837,14,2023-05-12,4.22,24.0
838,18,2023-03-12,14.07,31.76
839,5,2023-03-09,7.64,17.94
840,8,2023-06-04,5.52,9.41
841,28,2023-12-03,9.45,22.78
842,24,2023-01-03,4.61,27.55
843,12,2023-03-17,3.94,20.51
844,13,2023-05-30,2.73,30.18
845,32,2023-08-25,13.38,21.35
846,1,2023-05-27,13.34,29.82
847,23,2023-09-10,5.05,8.99
848,30,2023-03-12,4.54,14.59
849,24,2023-03-01,7.1,19.68
850,19,2023-12-24,21.59,29.89
851,4,2023-08-23,12.87,17.81
852,2,2023-04-15,3.17,6.27
853,15,2023-11-29,7.51,18.61
854,9,2023-02-17,6.65,21.41
855,19,2023-08-20,10.9,18.93
856,10,2023-05-05,6.71,18.41
857,13,2023-08-16,16.94,23.52
858,10,2023-12-22,11.93,24.7
859,4,2023-10-18,10.82,16.81
860,18,2023-06-12,3.15,6.95
861,5,2023-07-22,22.18,31.61
862,32,2023-07-24,17.11,25.22
863,29,2023-01-07,4.32,17.57
864,26,2023-04-11,10.37,30.31
865,27,2023-11-19,10.09,22.25
866,15,2023-12-10,8.59,12.86
867,9,2023-09-24,22.33,26.62
868,28,2023-04-13,3.19,14.1
869,1,2023-02-27,6.35,21.03
870,5,2023-03-12,4.78,10.22
871,10,2023-01-14,0.1,7.8
872,4,2023-12-13,6.74,19.67
873,19,2023-09-15,13.47,21.86
874,18,2023-03-06,2.6,24.65
875,25,2023-05-10,2.72,10.77
876,14,2023-04-15,8.13,28.96
877,14,2023-08-05,3.96,10.86
878,29,2023-12-12,15.46,29.69
879,25,2023-01-12,3.78,29.53
880,33,2023-03-27,16.34,31.21
881,26,2023-09-13,16.45,23.02
882,6,2023-12-24,3.11,9.39
883,14,2023-07-15,19.38,25.21
884,1,2023-06-21,20.06,25.9
885,17,2023-11-07,19.3,27.33
886,19,2023-08-11,23.43,25.21
887,9,2023-01-13,3.76,8.24
888,24,2023-08-03,4.46,7.07
889,18,2023-10-18,0.83,6.26
890,4,2023-02-28,0.1,13.14
891,13,2023-03-16,11.21,26.6
892,17,2023-11-15,4.44,10.19
893,24,2023-02-17,3.17,10.21
894,14,2023-07-11,15.17,23.15
895,4,2023-12-01,11.27,20.59
896,1,2023-02-09,0.97,20.79
897,7,2023-06-19,5.46,12.07
898,19,2023-07-20,12.95,17.02
899,8,2023-09-01,22.34,32.06
900,23,2023-09-29,10.77,14.46
901,4,2023-10-04,0.31,8.78
902,4,2023-04-21,9.66,19.12
903,33,2023-10-23,17.25,26.31
904,3,2023-05-27,4.56,13.89
905,17,2023-11-23,11.59,21.02
906,5,2023-02-01,3.73,19.27
907,19,2023-02-01,1.03,6.34
908,18,2023-05-04,1.13,22.91
909,5,2023-06-28,15.47,23.93
910,26,2023-07-17,14.9,19.55
911,33,2023-06-24,21.58,25.84
912,5,2023-12-18,21.9,27.64
913,14,2023-06-19,1.12,6.63
914,13,2023-09-25,13.13,23.29
915,7,2023-05-21,5.84,32.43
916,33,2023-11-27,15.9,29.85
917,14,2023-09-02,22.16,26.31
918,20,2023-08-23,23.83,27.33
919,21,2023-06-30,16.97,21.49
920,33,2023-01-26,4.04,10.17
921,13,2023-01-22,4.03,31.4
922,1,2023-02-22,3.03,18.67
923,26,2023-09-22,15.06,22.77
924,21,2023-07-15,15.14,29.99
925,19,2023-08-18,18.54,19.66
926,8,2023-09-07,10.85,12.02
927,29,2023-10-09,15.08,19.99
928,17,2023-01-19,0.2,8.58
929,6,2023-11-08,18.38,22.68
930,3,2023-03-21,1.8,11.24
931,30,2023-12-03,10.98,14.24
932,7,2023-07-27,1.85,6.25
933,14,2023-09-05,16.8,28.42
934,7,2023-08-12,17.65,24.26
935,6,2023-02-24,2.2,10.09
936,24,2023-09-22,2.87,8.54
937,25,2023-08-06,18.0,21.25
938,28,2023-02-27,1.73,8.75
939,6,2023-10-19,7.82,17.37
940,31,2023-07-17,12.8,18.41
941,29,2023-07-02,4.05,6.25
942,13,2023-12-06,7.32,15.31
943,13,2023-03-23,10.1,24.41
944,27,2023-02-03,6.95,32.14
945,31,2023-01-22,9.18,20.63
946,21,2023-01-15,0.1,14.97
947,22,2023-10-02,5.72,12.8
948,14,2023-07-11,4.16,10.5
949,13,2023-05-11,4.4,28.19
950,23,2023-11-26,1.07,6.04
951,5,2023-10-29,6.33,8.45
952,23,2023-08-05,19.55,26.27
953,21,2023-08-14,14.55,17.77
954,10,2023-10-07,17.0,25.12
955,24,2023-05-07,3.85,19.18
956,24,2023-05-03,5.66,17.21
957,16,2023-10-24,6.26,8.05
958,33,2023-03-25,12.15,32.75
959,19,2023-03-23,4.84,27.32
960,25,2023-07-24,10.04,16.85
961,10,2023-02-18,0.1,10.51
962,30,2023-12-25,4.51,11.73
963,31,2023-06-21,25.48,28.9
964,3,2023-02-04,7.95,19.3
965,22,2023-10-04,8.16,15.52
966,18,2023-08-06,16.26,31.49
967,28,2023-10-08,1.34,5.79
968,32,2023-11-06,2.54,7.57
969,14,2023-01-03,7.96,18.26
970,13,2023-01-04,4.22,16.13
971,10,2023-09-21,4.12,11.57
972,22,2023-04-15,14.89,32.23
973,11,2023-08-25,18.17,23.37
974,12,2023-09-03,15.19,20.2
975,25,2023-08-09,18.52,30.0
976,15,2023-05-11,2.28,6.14
977,21,2023-02-05,0.9,8.43
978,24,2023-12-30,10.93,27.34
979,4,2023-03-26,13.04,30.48
980,21,2023-03-06,2.99,8.88
981,24,2023-06-03,19.59,25.07
982,28,2023-02-24,7.51,17.02
983,16,2023-01-03,9.62,25.4
984,30,2023-04-08,5.5,22.87
985,1,2023-10-02,3.3,16.36
986,31,2023-03-06,1.06,12.67
987,1,2023-11-24,19.84,29.33
988,30,2023-04-25,7.08,14.79
989,11,2023-09-05,15.72,23.16
990,31,2023-08-29,11.21,15.46
991,30,2023-03-01,4.5,18.92
992,8,2023-09-14,16.18,19.03
993,19,2023-03-13,4.11,22.15
994,21,2023-03-07,0.32,8.51
995,31,2023-12-01,11.02,20.36
996,33,2023-07-19,17.01,25.25
997,13,2023-01-01,0.59,13.17
998,4,2023-01-05,0.1,21.75
999,29,2023-02-12,7.56,22.37
1000,10,2023-02-07,3.84,25.38
1001,4,2023-03-14,0.1,11.8
1002,18,2023-03-14,15.44,32.07
1003,13,2023-06-01,18.49,30.25
1004,19,2023-09-08,20.56,26.6
1005,14,2023-12-14,1.56,9.5
1006,4,2023-06-28,8.18,12.09
1007,31,2023-12-21,6.39,12.84
1008,29,2023-08-29,8.14,10.07
1009,7,2023-11-13,4.22,9.53
1010,28,2023-03-03,2.2,10.01
1011,31,2023-02-25,2.81,24.35
1012,25,2023-07-06,21.47,26.98
1013,28,2023-06-29,5.05,8.08
1014,26,2023-07-26,17.08,27.39
1015,30,2023-07-28,6.7,10.15
1016,19,2023-01-21,13.76,32.45
1017,25,2023-09-26,17.45,22.55
1018,16,2023-04-10,2.95,8.55
1019,19,2023-05-17,4.57,15.03
1020,2,2023-01-09,6.35,14.07
1021,24,2023-03-19,1.15,6.55
1022,11,2023-05-25,2.0,11.51
1023,9,2023-12-12,13.57,27.87
1024,25,2023-12-16,13.62,20.05
1025,24,2023-04-11,4.94,23.1
1026,30,2023-11-16,10.78,27.24
1027,13,2023-12-22,5.72,11.78
1028,12,2023-03-07,0.1,7.08
1029,6,2023-10-24,6.7,16.17
1030,5,2023-05-13,8.19,27.33
1031,16,2023-11-16,21.78,28.14
1032,1,2023-08-23,0.9,5.89
1033,2,2023-07-05,22.4,24.21
1034,19,2023-09-02,9.26,14.24
1035,16,2023-08-04,20.67,25.7
1036,4,2023-02-28,1.6,26.9
1037,22,2023-09-10,18.06,20.35
1038,8,2023-02-12,12.73,28.01
1039,22,2023-01-20,4.23,18.11
1040,7,2023-01-23,0.1,7.34
1041,5,2023-07-23,26.85,30.49
1042,10,2023-08-03,14.0,21.64
1043,1,2023-01-16,1.89,21.55
1044,33,2023-01-17,10.4,24.05
1045,9,2023-07-25,7.73,9.64
1046,23,2023-10-14,15.4,23.85
1047,14,2023-12-09,11.26,25.68
1048,17,2023-08-28,21.04,26.35
1049,22,2023-11-03,4.91,12.07
1050,30,2023-10-12,10.14,23.8
1051,14,2023-04-23,4.61,32.09
1052,21,2023-05-28,5.1,16.56
1053,33,2023-09-14,7.1,10.32
1054,14,2023-07-03,14.64,19.46
1055,32,2023-02-15,2.59,15.99
1056,12,2023-02-25,0.1,6.46
1057,19,2023-10-20,6.23,10.12
1058,26,2023-08-30,3.87,6.36
1059,6,2023-05-10,7.35,26.12
1060,25,2023-05-05,5.45,16.26
1061,33,2023-07-31,15.52,23.06
1062,25,2023-05-26,2.62,26.33
1063,16,2023-03-21,4.99,8.93
1064,2,2023-04-17,2.69,14.47
1065,6,2023-09-11,8.32,12.91
1066,9,2023-12-03,17.96,24.04
1067,27,2023-08-05,16.01,25.91
1068,24,2023-03-16,7.66,28.92
1069,10,2023-06-08,2.51,9.28
1070,26,2023-10-03,1.03,6.77
1071,22,2023-05-16,8.34,24.23
1072,11,2023-09-13,17.04,23.52
1073,9,2023-05-29,5.19,30.84
1074,1,2023-01-21,3.15,14.23
1075,3,2023-12-19,20.5,25.91
1076,10,2023-01-11,3.61,13.34
1077,26,2023-12-07,3.73,11.53
1078,4,2023-02-14,0.97,10.71
1079,20,2023-12-08,9.24,15.36
1080,25,2023-01-09,1.98,10.28
1081,21,2023-02-14,2.4,28.2
1082,2,2023-10-14,6.17,9.14
1083,22,2023-05-24,4.48,12.86
1084,14,2023-03-15,1.75,27.24
1085,32,2023-02-28,0.1,7.31
1086,26,2023-11-30,10.85,30.22
1087,13,2023-01-30,0.52,10.2
1088,13,2023-05-01,4.07,23.54
1089,21,2023-08-04,3.53,7.72
1090,14,2023-07-15,4.95,7.86
1091,13,2023-01-07,5.22,15.89
1092,6,2023-01-30,1.13,9.1
1093,4,2023-01-20,0.1,6.13
1094,4,2023-09-27,12.82,24.61
1095,16,2023-02-03,2.01,7.48
1096,29,2023-09-24,10.58,13.26
1097,8,2023-01-02,3.36,6.41
1098,20,2023-09-30,14.39,17.28
1099,3,2023-03-30,2.47,17.56
1100,15,2023-06-21,11.34,18.43
1101,18,2023-02-03,3.81,12.94
1102,22,2023-10-06,4.98,10.87
1103,12,2023-11-16,18.43,31.32
1104,4,2023-11-15,19.5,26.44
1105,15,2023-01-26,3.87,9.68
1106,17,2023-12-28,3.68,9.44
1107,15,2023-11-21,6.57,11.6
1108,29,2023-08-02,17.86,29.13
1109,28,2023-02-15,8.71,30.73
1110,16,2023-08-02,7.29,8.82
1111,26,2023-03-29,4.66,19.47
1112,2,2023-09-20,7.26,12.52
1113,6,2023-03-13,3.46,22.22
1114,9,2023-12-12,8.16,13.4
1115,28,2023-09-24,27.96,29.07
1116,5,2023-06-28,9.48,15.09
1117,20,2023-08-23,5.11,8.88
1118,17,2023-08-23,21.18,26.61
1119,1,2023-06-27,8.84,11.19
1120,15,2023-02-07,4.64,19.35
1121,6,2023-01-19,11.26,32.38
1122,23,2023-12-15,6.89,12.68
1123,14,2023-12-12,7.19,17.77
1124,16,2023-01-05,6.24,24.77
1125,28,2023-09-12,17.02,21.8
1126,13,2023-11-06,10.0,29.33
1127,29,2023-11-13,15.28,26.67
1128,33,2023-05-29,1.83,10.71
1129,9,2023-02-18,9.48,24.51
1130,8,2023-06-07,4.44,7.63
1131,9,2023-12-08,19.03,23.28
1132,28,2023-11-07,7.13,13.01
1133,15,2023-08-31,11.71,13.83
1134,27,2023-07-02,4.39,6.65
1135,2,2023-02-23,6.99,31.36
1136,26,2023-09-06,15.38,19.86
1137,28,2023-09-03,26.73,29.09
1138,7,2023-09-18,24.33,30.09
1139,32,2023-09-03,23.8,25.98
1140,26,2023-03-06,3.44,15.3
1141,14,2023-07-29,21.03,26.3
1142,16,2023-08-10,12.41,18.55
1143,23,2023-01-13,4.14,15.88
1144,6,2023-12-02,4.24,8.4
1145,26,2023-11-24,9.28,23.25
1146,11,2023-08-24,14.81,24.98
1147,26,2023-03-30,0.1,12.25
1148,11,2023-04-05,2.56,6.57
1149,28,2023-08-10,15.77,25.12
1150,28,2023-08-16,12.79,18.13
1151,33,2023-12-20,8.61,12.8
1152,33,2023-01-06,6.08,22.45
1153,13,2023-08-18,18.43,32.33
1154,26,2023-02-13,4.45,16.26
1155,26,2023-06-16,20.62,30.4
1156,11,2023-04-06,7.44,16.07
1157,1,2023-08-26,24.51,31.71
1158,19,2023-10-25,14.41,19.83
1159,16,2023-06-12,15.59,20.34
1160,7,2023-03-11,0.81,15.18
1161,21,2023-06-24,5.12,9.56
1162,31,2023-09-03,20.92,23.15
1163,30,2023-03-19,5.74,27.94
1164,28,2023-06-15,11.33,13.1
1165,32,2023-07-14,18.36,24.89
1166,19,2023-01-13,8.55,20.05
1167,13,2023-10-13,11.56,26.83
1168,24,2023-09-30,2.0,5.27
1169,2,2023-06-12,20.59,31.88
1170,2,2023-02-07,9.89,18.48
1171,19,2023-03-05,0.11,7.77
1172,29,2023-02-25,13.1,31.29
1173,25,2023-06-18,9.95,14.26
1174,31,2023-10-10,4.49,6.24
1175,13,2023-10-20,8.78,18.09
1176,5,2023-03-13,8.34,15.44
1177,23,2023-07-22,16.12,20.29
1178,23,2023-02-17,0.1,6.99
1179,29,2023-02-11,1.8,11.48
1180,8,2023-06-07,17.59,19.56
1181,28,2023-01-21,8.57,23.44
1182,4,2023-11-30,12.15,29.49
1183,24,2023-01-23,3.3,18.76
1184,1,2023-11-05,12.06,26.28
1185,12,2023-05-15,8.1,25.56
1186,18,2023-11-01,7.26,22.93
1187,12,2023-09-25,16.99,24.33
1188,29,2023-10-15,4.73,9.67
1189,32,2023-06-28,2.87,6.94
1190,30,2023-01-26,2.22,19.92
1191,15,2023-11-25,9.73,24.5
1192,2,2023-03-14,2.36,8.99
1193,13,2023-01-10,0.1,7.05
1194,8,2023-02-22,0.9,5.6
1195,10,2023-06-24,16.71,31.2
1196,1,2023-02-02,0.1,11.13
1197,33,2023-07-20,16.14,20.12
1198,3,2023-09-10,16.48,24.82
1199,18,2023-03-29,0.1,10.53
1200,2,2023-07-25,13.92,19.23
1201,23,2023-03-18,1.55,8.02
1202,12,2023-03-24,0.1,4.85
1203,15,2023-04-07,2.11,12.22
1204,27,2023-11-06,20.52,25.92
1205,14,2023-03-02,0.88,13.08
1206,2,2023-07-16,7.52,9.35
1207,11,2023-01-22,11.12,28.32
1208,1,2023-09-13,3.9,9.9
1209,13,2023-01-11,0.78,8.48
1210,9,2023-05-14,2.1,11.59
1211,12,2023-07-17,4.84,11.24
1212,28,2023-03-13,2.47,9.92
1213,17,2023-12-26,4.47,12.81
1214,29,2023-07-06,29.48,31.3
1215,16,2023-08-29,12.91,19.85
1216,19,2023-01-13,4.67,26.11
1217,21,2023-09-11,2.66,7.67
1218,6,2023-11-25,25.48,33.18
1219,18,2023-06-06,8.47,14.29
1220,26,2023-12-06,11.99,20.98
1221,24,2023-07-28,10.93,15.74
1222,32,2023-05-11,0.1,13.16
1223,4,2023-07-14,14.33,27.45
1224,32,2023-04-17,2.44,15.72
1225,24,2023-11-27,17.02,26.29
1226,20,2023-05-10,10.55,30.43
1227,24,2023-04-23,10.63,24.23
1228,17,2023-06-19,22.72,25.25
1229,5,2023-05-24,11.1,23.82
1230,25,2023-12-02,9.69,15.41
1231,28,2023-10-09,7.4,11.57
1232,27,2023-07-01,14.64,24.47
1233,33,2023-04-12,5.92,18.82
1234,18,2023-09-17,14.35,27.9
1235,13,2023-06-01,4.89,11.34
1236,15,2023-12-05,20.51,29.94
1237,23,2023-12-02,2.68,7.26
1238,28,2023-11-19,5.22,10.54
1239,11,2023-08-02,14.27,20.0
1240,32,2023-04-21,3.85,20.66
1241,28,2023-07-20,4.79,6.92
1242,20,2023-09-23,11.94,19.83
1243,21,2023-05-04,5.43,16.52
1244,10,2023-01-16,2.41,22.35
1245,30,2023-08-31,8.32,11.36
1246,24,2023-09-26,21.3,28.37
1247,31,2023-01-03,13.45,25.91
1248,33,2023-11-08,20.05,32.73
1249,19,2023-05-05,0.1,5.97
1250,11,2023-11-30,4.06,7.41
1251,27,2023-11-09,14.12,24.15
1252,14,2023-12-03,16.41,31.76
1253,17,2023-06-03,11.6,20.48
1254,16,2023-08-09,5.55,7.55
1255,22,2023-10-02,5.0,12.88
1256,3,2023-07-02,8.27,8.76
1257,2,2023-06-06,16.28,22.4
1258,21,2023-01-31,4.81,19.86
1259,24,2023-01-17,14.37,29.92
1260,12,2023-09-30,0.2,4.65
1261,18,2023-07-25,6.05,10.4
1262,30,2023-03-26,2.45,8.07
1263,1,2023-01-27,6.03,13.37
1264,30,2023-04-11,2.66,11.47
1265,18,2023-03-30,7.68,31.91
1266,13,2023-10-18,2.8,13.98
1267,3,2023-12-23,15.89,25.37
1268,30,2023-08-17,19.13,19.98
1269,15,2023-09-08,11.92,13.37
1270,10,2023-10-30,4.55,9.86
1271,21,2023-05-19,0.1,10.05
1272,23,2023-12-08,0.1,5.89
1273,1,2023-05-04,2.76,29.86
1274,2,2023-02-02,1.64,5.69
1275,27,2023-03-12,0.57,6.38
1276,22,2023-10-14,8.78,16.04
1277,23,2023-02-26,4.43,10.72
1278,23,2023-01-20,2.47,15.05
1279,9,2023-12-19,4.86,13.47
1280,1,2023-06-03,14.99,18.16
1281,22,2023-01-12,0.4,10.37
1282,12,2023-10-15,5.36,19.32
1283,7,2023-06-09,10.99,17.87
1284,14,2023-06-25,6.29,14.0
1285,15,2023-02-03,0.28,5.26
1286,9,2023-08-26,7.19,9.63
1287,17,2023-12-17,17.54,29.16
1288,15,2023-04-25,2.71,8.63
1289,32,2023-11-14,16.35,26.55
1290,22,2023-04-07,8.29,22.2
1291,6,2023-02-21,2.67,8.88
1292,8,2023-03-14,5.69,11.1
1293,16,2023-12-03,6.87,10.48
1294,23,2023-10-22,10.89,17.47
1295,2,2023-05-21,4.3,31.58
1296,11,2023-07-25,19.08,21.97
1297,23,2023-04-05,1.19,9.89
1298,30,2023-05-16,11.64,22.64
1299,10,2023-10-10,6.97,19.56
1300,28,2023-12-12,17.06,22.32
1301,25,2023-04-04,8.96,31.22
1302,23,2023-02-26,0.1,6.15
1303,4,2023-09-26,12.84,21.19
1304,24,2023-09-11,23.18,26.22
1305,15,2023-09-28,6.72,10.03
1306,13,2023-10-11,10.6,29.31
1307,23,2023-06-28,2.53,6.33
1308,19,2023-06-25,18.44,21.06
1309,6,2023-05-13,2.43,12.82
1310,28,2023-01-21,13.84,30.22
1311,6,2023-10-27,10.29,13.18
1312,15,2023-06-15,6.25,7.93
1313,7,2023-02-10,11.54,24.4
1314,31,2023-12-07,21.17,29.78
1315,20,2023-06-26,11.71,18.05
1316,23,2023-06-10,10.25,14.04
1317,15,2023-12-19,9.28,22.38
1318,30,2023-12-24,6.14,14.79
1319,3,2023-08-02,14.21,17.94
1320,9,2023-08-31,10.38,12.83
1321,12,2023-10-06,4.36,14.03
1322,7,2023-08-01,9.92,14.89
1323,30,2023-04-13,0.1,7.22
1324,16,2023-08-15,5.89,7.04
1325,17,2023-07-17,0.1,4.96
1326,7,2023-03-13,4.89,31.49
1327,6,2023-12-08,6.39,10.81
1328,21,2023-09-01,17.95,28.98
1329,24,2023-08-05,19.49,27.53
1330,11,2023-08-06,16.71,24.74
1331,17,2023-02-21,12.0,26.5
1332,12,2023-08-06,2.74,6.9
1333,2,2023-09-21,11.4,16.82
1334,17,2023-09-27,13.88,18.46
1335,8,2023-09-19,17.19,19.4
1336,29,2023-07-20,6.28,7.83
1337,11,2023-01-08,6.61,16.37
1338,4,2023-08-06,21.78,27.4
1339,15,2023-02-12,2.34,6.11
1340,28,2023-05-04,9.94,26.63
1341,2,2023-05-01,7.96,25.64
1342,22,2023-02-07,0.15,8.61
1343,28,2023-09-10,5.85,8.29
1344,4,2023-06-09,7.75,17.25
1345,22,2023-01-17,0.1,5.86
1346,22,2023-11-12,13.8,20.18
1347,10,2023-03-06,4.08,27.29
1348,27,2023-08-14,10.59,17.75
1349,15,2023-12-13,20.44,26.08
1350,7,2023-03-30,5.51,19.37
1351,14,2023-05-24,7.7,21.49
1352,15,2023-09-29,13.87,22.61
1353,3,2023-06-07,12.16,13.46
1354,33,2023-06-26,3.8,8.08
1355,6,2023-12-03,3.76,8.69
1356,19,2023-11-29,10.38,21.77
1357,10,2023-01-30,7.91,29.04
1358,10,2023-07-09,19.88,28.62
1359,16,2023-07-25,9.79,15.67
1360,20,2023-07-07,3.33,8.79
1361,3,2023-12-14,7.76,12.85
1362,10,2023-10-11,1.44,6.06
1363,12,2023-05-02,6.63,23.59
1364,7,2023-05-07,3.77,19.25
1365,17,2023-03-09,5.72,13.03
1366,31,2023-07-05,24.03,30.27
1367,24,2023-08-15,12.12,17.37
1368,25,2023-08-27,4.89,9.09
1369,12,2023-11-07,13.02,18.85
1370,5,2023-02-26,3.09,28.31
1371,22,2023-05-30,1.26,17.17
1372,2,2023-05-27,4.56,16.38
1373,17,2023-04-10,0.1,5.17
1374,6,2023-09-24,23.1,30.79
1375,13,2023-11-28,9.5,27.0
1376,20,2023-05-08,2.47,11.67
1377,28,2023-11-11,4.77,7.15
1378,24,2023-04-26,0.1,5.95
1379,6,2023-01-20,8.99,20.07
1380,11,2023-12-07,10.18,20.91
1381,31,2023-09-05,4.01,9.36
1382,8,2023-12-14,8.02,14.29
1383,7,2023-06-14,7.33,13.95
1384,2,2023-07-28,18.39,20.54
1385,10,2023-12-16,3.11,17.32
1386,8,2023-12-11,15.54,21.74
1387,30,2023-11-06,5.16,11.04
1388,9,2023-07-19,23.89,27.95
1389,22,2023-02-02,17.67,32.0
1390,29,2023-04-20,2.28,5.6
1391,11,2023-09-18,29.78,32.68
1392,8,2023-08-07,6.06,8.72
1393,10,2023-12-17,3.83,16.43
1394,6,2023-01-28,17.11,33.49
1395,33,2023-09-08,15.08,28.16
1396,15,2023-11-13,7.71,19.16
1397,10,2023-03-22,0.58,15.02
1398,7,2023-10-31,5.53,17.55
1399,16,2023-07-23,21.16,21.76
1400,5,2023-06-14,9.16,13.42
1401,29,2023-04-22,9.77,29.93
1402,30,2023-08-11,6.73,11.51
1403,31,2023-02-28,5.76,24.96
1404,2,2023-07-03,15.78,18.17
1405,9,2023-10-17,12.59,27.85
1406,33,2023-12-16,14.4,24.52
1407,29,2023-09-07,11.92,14.57
1408,1,2023-08-15,11.43,15.97
1409,19,2023-06-27,17.06,27.44
1410,6,2023-07-11,24.61,25.45
1411,13,2023-01-29,0.1,6.07
1412,17,2023-05-21,7.81,21.22
1413,21,2023-01-27,3.35,19.67
1414,1,2023-04-01,0.98,7.57
1415,1,2023-03-09,5.44,18.66
1416,25,2023-09-24,4.66,7.2
1417,16,2023-10-14,9.3,13.1
1418,32,2023-10-12,7.65,16.88
1419,3,2023-04-20,5.99,13.62
1420,20,2023-11-23,14.96,30.33
1421,23,2023-01-29,7.69,23.79
1422,11,2023-11-01,12.2,28.82
1423,21,2023-09-15,9.05,15.02
1424,26,2023-08-20,15.13,23.42
1425,26,2023-01-25,0.1,8.98
1426,16,2023-11-29,11.41,22.91
1427,4,2023-05-20,0.79,8.28
1428,1,2023-11-06,3.83,11.04
1429,14,2023-05-20,5.33,15.95
1430,27,2023-12-17,3.9,12.06
1431,30,2023-12-14,4.49,10.87
1432,23,2023-06-02,3.61,5.63
1433,5,2023-10-02,5.88,10.08
1434,10,2023-05-03,0.1,8.63
1435,28,2023-10-05,1.95,5.3
1436,33,2023-02-19,2.84,10.24
1437,3,2023-02-08,3.04,14.68
1438,16,2023-10-09,8.5,21.07
1439,9,2023-08-17,17.99,19.04
1440,12,2023-02-06,8.07,22.43
1441,4,2023-06-10,15.56,20.17
1442,7,2023-05-05,11.6,23.59
1443,16,2023-05-24,4.79,15.52
